state_id	state	municipality_id	municipality	areas_id	areas	clues	establishment_type_id	establishment_type	institution_id	institution	clinics	beds
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001631	1	De consulta externa	SSA	SSA	2	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001643	1	De consulta externa	SSA	SSA	1	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001655	1	De consulta externa	SSA	SSA	2	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001660	1	De consulta externa	SSA	SSA	2	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001672	1	De consulta externa	SSA	SSA	2	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001684	1	De consulta externa	SSA	SSA	2	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001696	1	De consulta externa	SSA	SSA	3	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001701	1	De consulta externa	SSA	SSA	7	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001713	1	De consulta externa	SSA	SSA	1	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001725	1	De consulta externa	SSA	SSA	0	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001766	1	De consulta externa	SSA	SSA	2	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001911	1	De consulta externa	SSA	SSA	0	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA001940	1	De consulta externa	SSA	SSA	2	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002023	3	De apoyo	SSA	SSA	0	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002146	3	De apoyo	SSA	SSA	0	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002203	1	De consulta externa	SSA	SSA	3	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002220	1	De consulta externa	SSA	SSA	1	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002232	1	De consulta externa	SSA	SSA	1	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002244	1	De consulta externa	SSA	SSA	1	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002261	1	De consulta externa	SSA	SSA	9	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002384	1	De consulta externa	SSA	SSA	1	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002471	1	De consulta externa	SSA	SSA	4	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002483	1	De consulta externa	SSA	SSA	2	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002495	1	De consulta externa	SSA	SSA	7	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002705	1	De consulta externa	SSA	SSA	1	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002845	1	De consulta externa	SSA	SSA	17	0
5	Coahuila de Zaragoza	5035	Torreón	2	Urbano	CLSSA002862	2	De hospitalización	SSA	SSA	21	168
5	Coahuila de Zaragoza	5036	Viesca	1	Rural	CLIMO000766	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
5	Coahuila de Zaragoza	5036	Viesca	1	Rural	CLIMO000771	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
5	Coahuila de Zaragoza	5036	Viesca	1	Rural	CLIMO000783	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
5	Coahuila de Zaragoza	5036	Viesca	1	Rural	CLIMO000795	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
5	Coahuila de Zaragoza	5036	Viesca	1	Rural	CLIMO000800	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
5	Coahuila de Zaragoza	5036	Viesca	1	Rural	CLSSA001795	1	De consulta externa	SSA	SSA	2	0
5	Coahuila de Zaragoza	5036	Viesca	1	Rural	CLSSA001800	1	De consulta externa	SSA	SSA	1	1
5	Coahuila de Zaragoza	5036	Viesca	1	Rural	CLSSA001812	1	De consulta externa	SSA	SSA	1	0
5	Coahuila de Zaragoza	5036	Viesca	2	Urbano	CLIMO000754	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
5	Coahuila de Zaragoza	5036	Viesca	2	Urbano	CLSME000211	1	De consulta externa	SME	SME	1	0
5	Coahuila de Zaragoza	5036	Viesca	2	Urbano	CLSSA001771	1	De consulta externa	SSA	SSA	3	0
5	Coahuila de Zaragoza	5036	Viesca	2	Urbano	CLSSA001783	1	De consulta externa	SSA	SSA	0	0
5	Coahuila de Zaragoza	5036	Viesca	2	Urbano	CLSSA002833	1	De consulta externa	SSA	SSA	0	0
5	Coahuila de Zaragoza	5037	Villa Unión	1	Rural	CLIMO000812	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
5	Coahuila de Zaragoza	5037	Villa Unión	2	Urbano	CLIMS000473	1	De consulta externa	IMSS	IMSS	1	0
5	Coahuila de Zaragoza	5037	Villa Unión	2	Urbano	CLSSA001824	1	De consulta externa	SSA	SSA	2	0
5	Coahuila de Zaragoza	5037	Villa Unión	2	Urbano	CLSSA001836	1	De consulta externa	SSA	SSA	0	0
5	Coahuila de Zaragoza	5038	Zaragoza	1	Rural	CLIMO000025	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	0	0
5	Coahuila de Zaragoza	5038	Zaragoza	1	Rural	CLIMO000824	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
5	Coahuila de Zaragoza	5038	Zaragoza	1	Rural	CLSSA001865	1	De consulta externa	SSA	SSA	1	0
5	Coahuila de Zaragoza	5038	Zaragoza	2	Urbano	CLIMS000485	1	De consulta externa	IMSS	IMSS	2	0
5	Coahuila de Zaragoza	5038	Zaragoza	2	Urbano	CLIST000135	1	De consulta externa	ISSSTE	ISSSTE	1	0
5	Coahuila de Zaragoza	5038	Zaragoza	2	Urbano	CLSME000223	1	De consulta externa	SME	SME	1	0
5	Coahuila de Zaragoza	5038	Zaragoza	2	Urbano	CLSSA001841	1	De consulta externa	SSA	SSA	4	0
5	Coahuila de Zaragoza	5038	Zaragoza	2	Urbano	CLSSA001853	1	De consulta externa	SSA	SSA	0	0
5	Coahuila de Zaragoza	5999	No Informado	1	Rural	CLIMS000502	1	De consulta externa	IMSS	IMSS	0	0
6	Colima	6001	Armería	1	Rural	CMSSA000055	1	De consulta externa	SSA	SSA	1	1
6	Colima	6001	Armería	1	Rural	CMSSA000060	1	De consulta externa	SSA	SSA	1	1
6	Colima	6001	Armería	1	Rural	CMSSA000072	1	De consulta externa	SSA	SSA	1	1
6	Colima	6001	Armería	1	Rural	CMSSA000096	1	De consulta externa	SSA	SSA	1	1
6	Colima	6001	Armería	1	Rural	CMSSA000101	1	De consulta externa	SSA	SSA	1	1
6	Colima	6001	Armería	2	Urbano	CMDIF000111	4	De asistencia social	DIF	DIF	0	0
6	Colima	6001	Armería	2	Urbano	CMIMS000010	1	De consulta externa	IMSS	IMSS	3	0
6	Colima	6001	Armería	2	Urbano	CMIST000046	1	De consulta externa	ISSSTE	ISSSTE	1	0
6	Colima	6001	Armería	2	Urbano	CMSSA000014	1	De consulta externa	SSA	SSA	1	0
6	Colima	6001	Armería	2	Urbano	CMSSA000026	1	De consulta externa	SSA	SSA	1	1
6	Colima	6001	Armería	2	Urbano	CMSSA000031	1	De consulta externa	SSA	SSA	5	4
6	Colima	6001	Armería	2	Urbano	CMSSA000043	1	De consulta externa	SSA	SSA	4	1
6	Colima	6001	Armería	2	Urbano	CMSSA000084	1	De consulta externa	SSA	SSA	1	1
6	Colima	6002	Colima	1	Rural	CMSSA000171	1	De consulta externa	SSA	SSA	1	1
6	Colima	6002	Colima	1	Rural	CMSSA000183	1	De consulta externa	SSA	SSA	1	1
6	Colima	6002	Colima	1	Rural	CMSSA000195	1	De consulta externa	SSA	SSA	1	0
6	Colima	6002	Colima	1	Rural	CMSSA000200	1	De consulta externa	SSA	SSA	0	0
6	Colima	6002	Colima	1	Rural	CMSSA000212	1	De consulta externa	SSA	SSA	1	1
6	Colima	6002	Colima	1	Rural	CMSSA000224	1	De consulta externa	SSA	SSA	1	1
6	Colima	6002	Colima	1	Rural	CMSSA000236	1	De consulta externa	SSA	SSA	2	1
6	Colima	6002	Colima	1	Rural	CMSSA000241	1	De consulta externa	SSA	SSA	1	2
6	Colima	6002	Colima	1	Rural	CMSSA000253	1	De consulta externa	SSA	SSA	1	2
6	Colima	6002	Colima	1	Rural	CMSSA000265	1	De consulta externa	SSA	SSA	3	4
6	Colima	6002	Colima	1	Rural	CMSSA000270	1	De consulta externa	SSA	SSA	1	2
6	Colima	6002	Colima	1	Rural	CMSSA000282	1	De consulta externa	SSA	SSA	1	1
6	Colima	6002	Colima	2	Urbano	CMCRO000013	1	De consulta externa	CRO	CRO	2	0
6	Colima	6002	Colima	2	Urbano	CMDIF000012	4	De asistencia social	DIF	DIF	0	0
6	Colima	6002	Colima	2	Urbano	CMDIF000024	4	De asistencia social	DIF	DIF	0	0
6	Colima	6002	Colima	2	Urbano	CMDIF000036	4	De asistencia social	DIF	DIF	0	0
6	Colima	6002	Colima	2	Urbano	CMDIF000041	4	De asistencia social	DIF	DIF	0	0
6	Colima	6002	Colima	2	Urbano	CMDIF000053	4	De asistencia social	DIF	DIF	0	0
6	Colima	6002	Colima	2	Urbano	CMDIF000065	4	De asistencia social	DIF	DIF	0	0
6	Colima	6002	Colima	2	Urbano	CMDIF000070	4	De asistencia social	DIF	DIF	0	0
6	Colima	6002	Colima	2	Urbano	CMDIF000164	4	De asistencia social	DIF	DIF	1	3
6	Colima	6002	Colima	2	Urbano	CMIMS000022	2	De hospitalización	IMSS	IMSS	40	100
6	Colima	6002	Colima	2	Urbano	CMIMS000034	1	De consulta externa	IMSS	IMSS	5	0
6	Colima	6002	Colima	2	Urbano	CMIMS000116	1	De consulta externa	IMSS	IMSS	6	0
6	Colima	6002	Colima	2	Urbano	CMIMS000121	1	De consulta externa	IMSS	IMSS	13	0
6	Colima	6002	Colima	2	Urbano	CMIMS000150	4	De asistencia social	IMSS	IMSS	0	0
6	Colima	6002	Colima	2	Urbano	CMIST000010	2	De hospitalización	ISSSTE	ISSSTE	34	46
6	Colima	6002	Colima	2	Urbano	CMSDN000040	2	De hospitalización	SEDENA	SEDENA	2	30
6	Colima	6002	Colima	2	Urbano	CMSMP000010	2	De hospitalización	SMP	SMP	19	0
6	Colima	6002	Colima	2	Urbano	CMSMP000022	2	De hospitalización	SMP	SMP	12	0
6	Colima	6002	Colima	2	Urbano	CMSMP000034	2	De hospitalización	SMP	SMP	12	0
6	Colima	6002	Colima	2	Urbano	CMSMP000046	2	De hospitalización	SMP	SMP	5	0
6	Colima	6002	Colima	2	Urbano	CMSMP000051	2	De hospitalización	SMP	SMP	9	0
6	Colima	6002	Colima	2	Urbano	CMSMP000063	2	De hospitalización	SMP	SMP	16	0
6	Colima	6002	Colima	2	Urbano	CMSMP000174	2	De hospitalización	SMP	SMP	1	5
6	Colima	6002	Colima	2	Urbano	CMSMP000186	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000203	2	De hospitalización	SMP	SMP	3	32
6	Colima	6002	Colima	2	Urbano	CMSMP000251	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000304	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000362	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000371	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000380	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000395	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000404	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000413	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000422	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000431	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000565	1	De consulta externa	SMP	SMP	2	48
6	Colima	6002	Colima	2	Urbano	CMSMP000570	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000594	1	De consulta externa	SMP	SMP	1	0
6	Colima	6002	Colima	2	Urbano	CMSMP000606	2	De hospitalización	SMP	SMP	4	30
6	Colima	6002	Colima	2	Urbano	CMSMP000611	3	De apoyo	SMP	SMP	0	0
6	Colima	6002	Colima	2	Urbano	CMSMP000623	3	De apoyo	SMP	SMP	0	0
6	Colima	6002	Colima	2	Urbano	CMSMP000652	4	De asistencia social	SMP	SMP	4	5
6	Colima	6002	Colima	2	Urbano	CMSSA000113	1	De consulta externa	SSA	SSA	7	0
6	Colima	6002	Colima	2	Urbano	CMSSA000125	2	De hospitalización	SSA	SSA	22	168
6	Colima	6002	Colima	2	Urbano	CMSSA000130	1	De consulta externa	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA000142	1	De consulta externa	SSA	SSA	1	0
6	Colima	6002	Colima	2	Urbano	CMSSA000154	1	De consulta externa	SSA	SSA	7	1
6	Colima	6002	Colima	2	Urbano	CMSSA000166	1	De consulta externa	SSA	SSA	16	6
6	Colima	6002	Colima	2	Urbano	CMSSA001274	1	De consulta externa	SSA	SSA	1	1
6	Colima	6002	Colima	2	Urbano	CMSSA001344	1	De consulta externa	SSA	SSA	5	2
6	Colima	6002	Colima	2	Urbano	CMSSA001390	1	De consulta externa	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA001402	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA001431	1	De consulta externa	SSA	SSA	1	0
6	Colima	6002	Colima	2	Urbano	CMSSA001460	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA001496	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA001542	1	De consulta externa	SSA	SSA	2	0
6	Colima	6002	Colima	2	Urbano	CMSSA001566	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA001963	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010433	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010445	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010450	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010462	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010474	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010486	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010515	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010520	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010532	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010736	1	De consulta externa	SSA	SSA	3	2
6	Colima	6002	Colima	2	Urbano	CMSSA010741	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010753	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010765	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010770	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010782	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010794	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010806	3	De apoyo	SSA	SSA	0	0
6	Colima	6002	Colima	2	Urbano	CMSSA010811	1	De consulta externa	SSA	SSA	4	2
6	Colima	6002	Colima	2	Urbano	CMSSA010823	1	De consulta externa	SSA	SSA	2	0
6	Colima	6002	Colima	2	Urbano	CMSSA010905	1	De consulta externa	SSA	SSA	1	0
6	Colima	6002	Colima	2	Urbano	CMSSA010951	1	De consulta externa	SSA	SSA	2	0
6	Colima	6002	Colima	2	Urbano	CMSSA010975	2	De hospitalización	SSA	SSA	21	37
6	Colima	6002	Colima	2	Urbano	CMSSA011021	1	De consulta externa	SSA	SSA	5	0
6	Colima	6003	Comala	1	Rural	CMSSA000306	1	De consulta externa	SSA	SSA	1	1
6	Colima	6003	Comala	1	Rural	CMSSA000311	1	De consulta externa	SSA	SSA	1	1
6	Colima	6003	Comala	1	Rural	CMSSA000323	1	De consulta externa	SSA	SSA	1	1
6	Colima	6003	Comala	1	Rural	CMSSA000335	1	De consulta externa	SSA	SSA	2	1
6	Colima	6003	Comala	1	Rural	CMSSA000340	1	De consulta externa	SSA	SSA	1	1
6	Colima	6003	Comala	1	Rural	CMSSA000352	1	De consulta externa	SSA	SSA	1	1
6	Colima	6003	Comala	1	Rural	CMSSA000364	1	De consulta externa	SSA	SSA	1	1
6	Colima	6003	Comala	1	Rural	CMSSA000381	1	De consulta externa	SSA	SSA	1	1
6	Colima	6003	Comala	1	Rural	CMSSA010560	1	De consulta externa	SSA	SSA	1	0
6	Colima	6003	Comala	1	Rural	CMSSA010572	1	De consulta externa	SSA	SSA	1	0
6	Colima	6003	Comala	2	Urbano	CMSSA000294	3	De apoyo	SSA	SSA	0	0
6	Colima	6003	Comala	2	Urbano	CMSSA000376	1	De consulta externa	SSA	SSA	4	1
6	Colima	6003	Comala	2	Urbano	CMSSA001426	1	De consulta externa	SSA	SSA	3	2
6	Colima	6003	Comala	2	Urbano	CMSSA011004	1	De consulta externa	SSA	SSA	1	0
6	Colima	6004	Coquimatlán	1	Rural	CMSSA000410	1	De consulta externa	SSA	SSA	1	1
6	Colima	6004	Coquimatlán	1	Rural	CMSSA000422	1	De consulta externa	SSA	SSA	1	1
6	Colima	6004	Coquimatlán	1	Rural	CMSSA000434	1	De consulta externa	SSA	SSA	1	1
6	Colima	6004	Coquimatlán	1	Rural	CMSSA000446	1	De consulta externa	SSA	SSA	1	1
6	Colima	6004	Coquimatlán	1	Rural	CMSSA000463	1	De consulta externa	SSA	SSA	1	1
6	Colima	6004	Coquimatlán	1	Rural	CMSSA000475	1	De consulta externa	SSA	SSA	1	1
6	Colima	6004	Coquimatlán	1	Rural	CMSSA010584	1	De consulta externa	SSA	SSA	1	0
6	Colima	6004	Coquimatlán	1	Rural	CMSSA010596	1	De consulta externa	SSA	SSA	1	0
6	Colima	6004	Coquimatlán	2	Urbano	CMDIF000082	4	De asistencia social	DIF	DIF	0	0
6	Colima	6004	Coquimatlán	2	Urbano	CMSMP000311	1	De consulta externa	SMP	SMP	1	0
6	Colima	6004	Coquimatlán	2	Urbano	CMSSA000393	1	De consulta externa	SSA	SSA	5	2
6	Colima	6004	Coquimatlán	2	Urbano	CMSSA000405	1	De consulta externa	SSA	SSA	0	0
6	Colima	6004	Coquimatlán	2	Urbano	CMSSA000451	1	De consulta externa	SSA	SSA	3	1
6	Colima	6004	Coquimatlán	2	Urbano	CMSSA010910	1	De consulta externa	SSA	SSA	1	0
6	Colima	6005	Cuauhtémoc	1	Rural	CMSSA000504	1	De consulta externa	SSA	SSA	1	1
6	Colima	6005	Cuauhtémoc	1	Rural	CMSSA000516	1	De consulta externa	SSA	SSA	1	1
6	Colima	6005	Cuauhtémoc	1	Rural	CMSSA000521	1	De consulta externa	SSA	SSA	1	1
6	Colima	6005	Cuauhtémoc	1	Rural	CMSSA000533	1	De consulta externa	SSA	SSA	1	1
6	Colima	6005	Cuauhtémoc	1	Rural	CMSSA000545	1	De consulta externa	SSA	SSA	1	1
6	Colima	6005	Cuauhtémoc	1	Rural	CMSSA000550	1	De consulta externa	SSA	SSA	1	1
6	Colima	6005	Cuauhtémoc	1	Rural	CMSSA010601	1	De consulta externa	SSA	SSA	1	0
6	Colima	6005	Cuauhtémoc	1	Rural	CMSSA010613	1	De consulta externa	SSA	SSA	1	0
6	Colima	6005	Cuauhtémoc	1	Rural	CMSSA010980	1	De consulta externa	SSA	SSA	1	1
6	Colima	6005	Cuauhtémoc	2	Urbano	CMDIF000094	4	De asistencia social	DIF	DIF	0	0
6	Colima	6005	Cuauhtémoc	2	Urbano	CMIMS000046	1	De consulta externa	IMSS	IMSS	2	0
6	Colima	6005	Cuauhtémoc	2	Urbano	CMIMS000051	1	De consulta externa	IMSS	IMSS	2	0
6	Colima	6005	Cuauhtémoc	2	Urbano	CMSMP000344	1	De consulta externa	SMP	SMP	1	0
6	Colima	6005	Cuauhtémoc	2	Urbano	CMSMP000353	1	De consulta externa	SMP	SMP	1	0
6	Colima	6005	Cuauhtémoc	2	Urbano	CMSSA000480	1	De consulta externa	SSA	SSA	4	3
6	Colima	6005	Cuauhtémoc	2	Urbano	CMSSA000492	1	De consulta externa	SSA	SSA	1	0
6	Colima	6005	Cuauhtémoc	2	Urbano	CMSSA000562	1	De consulta externa	SSA	SSA	3	1
6	Colima	6005	Cuauhtémoc	2	Urbano	CMSSA000574	1	De consulta externa	SSA	SSA	1	1
6	Colima	6006	Ixtlahuacán	1	Rural	CMSSA000603	1	De consulta externa	SSA	SSA	1	1
6	Colima	6006	Ixtlahuacán	1	Rural	CMSSA000615	1	De consulta externa	SSA	SSA	1	1
6	Colima	6006	Ixtlahuacán	1	Rural	CMSSA000620	1	De consulta externa	SSA	SSA	1	1
6	Colima	6006	Ixtlahuacán	1	Rural	CMSSA000632	1	De consulta externa	SSA	SSA	1	1
6	Colima	6006	Ixtlahuacán	1	Rural	CMSSA010630	1	De consulta externa	SSA	SSA	1	0
6	Colima	6006	Ixtlahuacán	1	Rural	CMSSA010654	1	De consulta externa	SSA	SSA	1	0
6	Colima	6006	Ixtlahuacán	1	Rural	CMSSA010893	1	De consulta externa	SSA	SSA	1	1
6	Colima	6006	Ixtlahuacán	2	Urbano	CMSSA000586	2	De hospitalización	SSA	SSA	16	50
6	Colima	6006	Ixtlahuacán	2	Urbano	CMSSA000591	1	De consulta externa	SSA	SSA	0	0
6	Colima	6006	Ixtlahuacán	2	Urbano	CMSSA010724	1	De consulta externa	SSA	SSA	2	0
6	Colima	6006	Ixtlahuacán	2	Urbano	CMSSA010922	1	De consulta externa	SSA	SSA	2	0
6	Colima	6007	Manzanillo	1	Rural	CMFGE000026	3	De apoyo	FGE	FGE	0	0
6	Colima	6007	Manzanillo	1	Rural	CMPGR000022	3	De apoyo	PGR	PGR	0	0
6	Colima	6007	Manzanillo	1	Rural	CMSMP000335	1	De consulta externa	SMP	SMP	1	0
6	Colima	6007	Manzanillo	1	Rural	CMSMP000473	1	De consulta externa	SMP	SMP	1	0
6	Colima	6007	Manzanillo	1	Rural	CMSSA000743	1	De consulta externa	SSA	SSA	3	2
6	Colima	6007	Manzanillo	1	Rural	CMSSA000755	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000760	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000772	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000796	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000801	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000813	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000825	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000830	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000854	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000866	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000871	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000883	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000895	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000900	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000912	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000924	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000936	1	De consulta externa	SSA	SSA	2	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA000941	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA001571	3	De apoyo	SSA	SSA	0	0
6	Colima	6007	Manzanillo	1	Rural	CMSSA010543	1	De consulta externa	SSA	SSA	1	1
6	Colima	6007	Manzanillo	1	Rural	CMSSA010671	1	De consulta externa	SSA	SSA	1	0
6	Colima	6007	Manzanillo	2	Urbano	CMCIJ000013	1	De consulta externa	CIJ	CIJ	6	0
6	Colima	6007	Manzanillo	2	Urbano	CMCRO000042	1	De consulta externa	CRO	CRO	1	0
6	Colima	6007	Manzanillo	2	Urbano	CMDIF000140	4	De asistencia social	DIF	DIF	0	0
6	Colima	6007	Manzanillo	2	Urbano	CMDIF000152	4	De asistencia social	DIF	DIF	0	0
6	Colima	6007	Manzanillo	2	Urbano	CMIMS000063	2	De hospitalización	IMSS	IMSS	18	64
6	Colima	6007	Manzanillo	2	Urbano	CMIMS000075	1	De consulta externa	IMSS	IMSS	12	0
6	Colima	6007	Manzanillo	2	Urbano	CMIMS000080	1	De consulta externa	IMSS	IMSS	12	0
6	Colima	6007	Manzanillo	2	Urbano	CMIMS000133	2	De hospitalización	IMSS	IMSS	18	64
6	Colima	6007	Manzanillo	2	Urbano	CMIMS000162	4	De asistencia social	IMSS	IMSS	0	0
6	Colima	6007	Manzanillo	2	Urbano	CMIST000022	2	De hospitalización	ISSSTE	ISSSTE	13	20
6	Colima	6007	Manzanillo	2	Urbano	CMSCT000015	1	De consulta externa	SCT	SCT	6	0
6	Colima	6007	Manzanillo	2	Urbano	CMSMA000012	2	De hospitalización	SEMAR	SEMAR	15	22
6	Colima	6007	Manzanillo	2	Urbano	CMSMP000075	2	De hospitalización	SMP	SMP	7	0
6	Colima	6007	Manzanillo	2	Urbano	CMSMP000080	2	De hospitalización	SMP	SMP	10	0
6	Colima	6007	Manzanillo	2	Urbano	CMSMP000092	2	De hospitalización	SMP	SMP	17	0
6	Colima	6007	Manzanillo	2	Urbano	CMSMP000133	1	De consulta externa	SMP	SMP	1	0
6	Colima	6007	Manzanillo	2	Urbano	CMSMP000145	1	De consulta externa	SMP	SMP	1	0
6	Colima	6007	Manzanillo	2	Urbano	CMSMP000150	1	De consulta externa	SMP	SMP	1	0
6	Colima	6007	Manzanillo	2	Urbano	CMSMP000162	2	De hospitalización	SMP	SMP	6	8
6	Colima	6007	Manzanillo	2	Urbano	CMSMP000191	1	De consulta externa	SMP	SMP	1	0
6	Colima	6007	Manzanillo	2	Urbano	CMSMP000215	1	De consulta externa	SMP	SMP	1	0
